name,retinue,weapon,shield,armor,ranged,has_tiltyard,size,extra_tags,upkeep_per_retinue,playstyle,tiltyard_mastery,pursuits,military_pursuit_count,domain_count
"MaA/Pitchfork/Cloth [(NInd, RProw, NPie, NCun), Nimble]|M2",Man-at-Arms,Pitchfork,,Cloth,,False,25,"Immune Blocked,Nimble",2000,,False,Coliseum|Conditioning Field|Stable,2,3
"MaA/Pitchfork/Leather [(NInd, RProw, NPie, NCun), Nimble]|M2",Man-at-Arms,Pitchfork,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Coliseum|Conditioning Field|Tannery,2,3
"MaA/Daggers/Cloth [(NInd, RProw, NPie, NCun), Nimble]|M2",Man-at-Arms,Daggers,,Cloth,,False,25,"Immune Blocked,Nimble",2000,,False,Coliseum|Conditioning Field|Furnace,2,3
"MaA/Pike/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M2",Man-at-Arms,Pike,,Cloth,,False,25,"Immune Blocked,Nimble",2000,,False,Blacksmith|Coliseum|Conditioning Field|Furnace,2,6
"MaA/Halberd/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M2",Man-at-Arms,Halberd,,Cloth,,False,25,"Immune Blocked,Nimble",2000,,False,Blacksmith|Coliseum|Conditioning Field|Furnace,2,6
"MaA/BattleAxe/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M2",Man-at-Arms,Battle Axe,,Cloth,,False,25,"Immune Blocked,Nimble",2000,,False,Blacksmith|Coliseum|Conditioning Field|Furnace,2,6
"MaA/BattleAxe/Cloth [(RInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte]|M2",Man-at-Arms,Battle Axe,,Cloth,,False,25,"Immune Blocked,Parry,Parry +1,Nimble,Riposte",2000,,False,Blacksmith|Coliseum|Conditioning Field|Furnace|Grand Tournament,2,9
"MaA/2HBastard/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M2",Man-at-Arms,2HBastard,,Cloth,,False,25,"Immune Blocked,Nimble",2000,,False,Blacksmith|Coliseum|Conditioning Field|Forge|Furnace,2,9
"MaA/WarHammer/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M2",Man-at-Arms,War Hammer,,Cloth,,False,25,"Immune Blocked,Nimble",2000,,False,Blacksmith|Coliseum|Conditioning Field|Forge|Furnace,2,9
"MaA/FarmTools/Cloth [(NInd, RProw, NPie, NCun), Nimble, Recover 8]|M3",Man-at-Arms,Farm Tools,,Cloth,,False,25,"Recover 8,Immune Blocked,Nimble",2000,,False,Apothecary|Coliseum|Conditioning Field|Herb Garden,3,3
"MaA/FarmTools/Buckler/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Farm Tools,Buckler Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Carpentry|Coliseum|Conditioning Field|Joinery|Stable,3,6
"MaA/FarmTools/Buckler/Cloth [(RInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte]|M3",Man-at-Arms,Farm Tools,Buckler Shield,Cloth,,False,25,"Immune Blocked,Parry,Parry +1,Nimble,Riposte",1800,,False,Carpentry|Coliseum|Conditioning Field|Grand Tournament|Joinery|Stable,3,9
"MaA/FarmTools/Targe/Cloth [(RInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte]|M3",Man-at-Arms,Farm Tools,Targe Shield,Cloth,,False,25,"Immune Blocked,Parry,Parry +1,Nimble,Riposte",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Grand Tournament|Joinery,3,9
"MaA/FarmTools/Targe/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Farm Tools,Targe Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery,3,6
"MaA/FarmTools/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Farm Tools,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery,3,9
"MaA/FarmTools/Leather [(NInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Farm Tools,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Coliseum|Conditioning Field|Stable|Tannery,3,3
"MaA/FarmTools/Leather [(NInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte]|M3",Man-at-Arms,Farm Tools,,Leather,,False,25,"Immune Blocked,Parry,Parry +1,Nimble,Riposte",1800,,False,Animal Husbandry|Coliseum|Conditioning Field|Grand Tournament|Stable|Tannery,3,6
"MaA/FarmTools/Leather [RoPaI, (NInd, SProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Farm Tools,,Leather,,False,25,"Immune Blocked,Immune Strain,Parry,Parry +1,Nimble",1800,,False,Animal Husbandry|Coliseum|Conditioning Field|Royal Pavilion|Tannery,3,10
"MaA/FarmTools/Buckler/Leather [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Farm Tools,Buckler Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Carpentry|Coliseum|Conditioning Field|Joinery|Tannery,3,6
"MaA/FarmTools/Chain [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Farm Tools,,Chainmail,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Tannery,3,6
"MaA/FarmTools/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M3",Man-at-Arms,Farm Tools,,Full Plate,,False,25,"Immune Blocked,Tempered,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Tannery,3,9
"MaA/Cudgel/Cloth [(NInd, RProw, NPie, NCun), Nimble, Recover 8]|M3",Man-at-Arms,Cudgel,,Cloth,,False,25,"Recover 8,Immune Blocked,Nimble",2000,,False,Apothecary|Coliseum|Conditioning Field|Herb Garden,3,3
"MaA/Cudgel/Leather [OuInPoI, (NInd, RProw, NPie, SCun), Nimble]|M3",Man-at-Arms,Cudgel,,Leather,,False,25,"Immune Blocked,Outrider: once,confers:Blocked,Nimble,confers:Strain",1800,,False,Animal Husbandry|Coliseum|Conditioning Field|Outrider Intercept Post|Tannery,3,13
"MaA/Cudgel/Leather [(NInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Cudgel,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Coliseum|Conditioning Field|Stable|Tannery,3,3
"MaA/Cudgel/Chain [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Cudgel,,Chainmail,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Tannery,3,6
"MaA/Cudgel/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M3",Man-at-Arms,Cudgel,,Full Plate,,False,25,"Immune Blocked,Tempered,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Tannery,3,9
"MaA/Pitchfork/Cloth [(NInd, RProw, NPie, NCun), Nimble, Recover 8]|M3",Man-at-Arms,Pitchfork,,Cloth,,False,25,"Recover 8,Immune Blocked,Nimble",2000,,False,Apothecary|Coliseum|Conditioning Field|Herb Garden,3,3
"MaA/Pitchfork/Leather [(NInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Pitchfork,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Coliseum|Conditioning Field|Stable|Tannery,3,3
"MaA/Pitchfork/Leather [PrI, (NInd, EProw, SPie, NCun), Nimble, Shake+1]|M3",Man-at-Arms,Pitchfork,,Leather,,False,25,"Immune Blocked,Shake +1,Parry,Nimble,Resolute",1800,,False,Animal Husbandry|Coliseum|Conditioning Field|Preceptory|Tannery,3,16
"MaA/Pitchfork/Chain [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Pitchfork,,Chainmail,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Tannery,3,6
"MaA/Pitchfork/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M3",Man-at-Arms,Pitchfork,,Full Plate,,False,25,"Immune Blocked,Tempered,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Tannery,3,9
"MaA/Daggers/Cloth [(NInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Daggers,,Cloth,,False,25,"Immune Blocked,Nimble",2000,,False,Coliseum|Conditioning Field|Furnace|Stable,3,3
"MaA/Daggers/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M3",Man-at-Arms,Daggers,,Cloth,,False,25,"Immune Blocked,Serrated,Nimble",1800,,False,Blacksmith|Coliseum|Conditioning Field|Furnace|Master Workshop,3,9
"MaA/Daggers/Cloth [RoPaM, (NInd, SProw, NPie, NCun), Nimble, Riposte]|M3",Man-at-Arms,Daggers,,Cloth,,False,25,"Immune Blocked,Immune Strain,Parry,Crit 8,Cond Field,Riposte,Parry +1,Nimble",2000,,False,Coliseum|Conditioning Field|Furnace|Grand Tournament|Royal Pavilion|Tiltyard,3,10
"MaA/Daggers/Leather [(NInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Daggers,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Coliseum|Conditioning Field|Furnace|Tannery,3,3
"MaA/Daggers/Chain [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Daggers,,Chainmail,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Tannery,3,6
"MaA/Daggers/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M3",Man-at-Arms,Daggers,,Full Plate,,False,25,"Immune Blocked,Tempered,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Tannery,3,9
"MaA/ShortSword/Targe/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Short Sword,Targe Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery,3,6
"MaA/ShortSword/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Short Sword,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery,3,9
"MaA/Spears/Targe/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Spears,Targe Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery,3,6
"MaA/Spears/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Spears,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery,3,9
"MaA/Arming/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Arming Sword,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery,3,9
"MaA/Pike/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M3",Man-at-Arms,Pike,,Cloth,,False,25,"Immune Blocked,Serrated,Nimble",1800,,False,Blacksmith|Coliseum|Conditioning Field|Furnace|Master Workshop,3,9
"MaA/Pike/Leather [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Pike,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Furnace|Tannery,3,6
"MaA/Pike/Chain [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Pike,,Chainmail,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Tannery,3,6
"MaA/Pike/FullPlate [(EInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte, Temp]|M3",Man-at-Arms,Pike,,Full Plate,,False,25,"Immune Blocked,Parry,Parry +1,Nimble,Riposte,Tempered",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Grand Tournament|Tannery,3,12
"MaA/Pike/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M3",Man-at-Arms,Pike,,Full Plate,,False,25,"Immune Blocked,Tempered,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Tannery,3,9
"MaA/Flail/Tower/Cloth [(EInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte]|M3",Man-at-Arms,Flail,Tower Shield,Cloth,,False,25,"Immune Blocked,Parry,Parry +1,Nimble,Riposte",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Joinery,3,12
"MaA/Flail/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Flail,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery,3,9
"MaA/Halberd/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M3",Man-at-Arms,Halberd,,Cloth,,False,25,"Immune Blocked,Serrated,Nimble",1800,,False,Blacksmith|Coliseum|Conditioning Field|Furnace|Master Workshop,3,9
"MaA/Halberd/Cloth [MiMiStI, (RInd, SProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Halberd,,Cloth,,False,25,"Immune Blocked,Init +1,Parry,Nimble,MaxInit3,Seize: first",2000,,False,Blacksmith|Coliseum|Conditioning Field|Furnace|Ministry of Military Strategy,3,13
"MaA/Halberd/Leather [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Halberd,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Furnace|Tannery,3,6
"MaA/Halberd/Chain [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Halberd,,Chainmail,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Tannery,3,6
"MaA/Halberd/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M3",Man-at-Arms,Halberd,,Full Plate,,False,25,"Immune Blocked,Tempered,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Tannery,3,9
"MaA/BattleAxe/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M3",Man-at-Arms,Battle Axe,,Cloth,,False,25,"Immune Blocked,Serrated,Nimble",1800,,False,Blacksmith|Coliseum|Conditioning Field|Furnace|Master Workshop,3,9
"MaA/BattleAxe/Cloth [(RInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte]|M3",Man-at-Arms,Battle Axe,,Cloth,,False,25,"Immune Blocked,Parry,Parry +1,Nimble,Riposte",2000,,False,Blacksmith|Coliseum|Conditioning Field|Furnace|Grand Tournament|Stable,3,9
"MaA/BattleAxe/Leather [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Battle Axe,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Furnace|Tannery,3,6
"MaA/BattleAxe/Chain [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Battle Axe,,Chainmail,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Tannery,3,6
"MaA/BattleAxe/Chain [(RInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte]|M3",Man-at-Arms,Battle Axe,,Chainmail,,False,25,"Immune Blocked,Parry,Parry +1,Nimble,Riposte",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Grand Tournament|Tannery,3,9
"MaA/BattleAxe/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M3",Man-at-Arms,Battle Axe,,Full Plate,,False,25,"Immune Blocked,Tempered,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Tannery,3,9
"MaA/Cavalry Spear/Buckler/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Cavalry Spear,Buckler Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery,3,6
"MaA/Cavalry Spear/Targe/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Cavalry Spear,Targe Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery,3,6
"MaA/Morningstar/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Morningstar,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery,3,9
"MaA/Bastard/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Bastard Sword,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery,3,9
"MaA/2HBastard/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M3",Man-at-Arms,2HBastard,,Cloth,,False,25,"Immune Blocked,Serrated,Nimble",1800,,False,Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Master Workshop,3,9
"MaA/2HBastard/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,2HBastard,,Cloth,,False,25,"Immune Blocked,Nimble",2000,,False,Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Stable,3,9
"MaA/2HBastard/Leather [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,2HBastard,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Tannery,3,9
"MaA/2HBastard/Leather [(EInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte]|M3",Man-at-Arms,2HBastard,,Leather,,False,25,"Immune Blocked,Parry,Parry +1,Nimble,Riposte",1800,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Tannery,3,12
"MaA/2HBastard/Chain [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,2HBastard,,Chainmail,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Tannery,3,9
"MaA/2HBastard/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M3",Man-at-Arms,2HBastard,,Full Plate,,False,25,"Immune Blocked,Tempered,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Tannery,3,9
"MaA/2HBastard/FullPlate [(EInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte, Temp]|M3",Man-at-Arms,2HBastard,,Full Plate,,False,25,"Immune Blocked,Parry,Parry +1,Nimble,Riposte,Tempered",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Grand Tournament|Tannery,3,12
"MaA/WarHammer/Cloth [RoPaM, (EInd, SProw, NPie, NCun), Nimble, Riposte]|M3",Man-at-Arms,War Hammer,,Cloth,,False,25,"Immune Blocked,Immune Strain,Parry,Crit 8,Cond Field,Riposte,Parry +1,Nimble",2000,,False,Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Royal Pavilion|Tiltyard,3,16
"MaA/WarHammer/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M3",Man-at-Arms,War Hammer,,Cloth,,False,25,"Immune Blocked,Serrated,Nimble",1800,,False,Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Master Workshop,3,9
"MaA/WarHammer/Leather [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,War Hammer,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Tannery,3,9
"MaA/WarHammer/Chain [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,War Hammer,,Chainmail,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Tannery,3,9
"MaA/WarHammer/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M3",Man-at-Arms,War Hammer,,Full Plate,,False,25,"Immune Blocked,Tempered,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Tannery,3,9
"MaA/Lance/Buckler/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Lance,Buckler Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery,3,9
"MaA/Lance/Targe/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M3",Man-at-Arms,Lance,Targe Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery,3,9
"MaA/ShortSword/Tower/Leather [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Short Sword,Tower Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/WarHammer/Chain [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,War Hammer,,Chainmail,,False,25,"Immune Blocked,Serrated,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Master Workshop|Tannery,4,9
"MaA/Halberd/Cloth [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M4",Man-at-Arms,Halberd,,Cloth,,False,25,"Recover 8,Immune Blocked,Nimble",2000,,False,Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden,4,6
"MaA/Cavalry Spear/Targe/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Cavalry Spear,Targe Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Stable,4,6
"MaA/Lance/Targe/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,Lance,Targe Shield,Cloth,,False,25,"Immune Blocked,Serrated,Nimble",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Master Workshop,4,9
"MaA/Arming/Kite/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Arming Sword,Kite Shield,Cloth,,False,25,"Immune Blocked,Nimble",1400,,False,Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/Arming/Tower/Leather [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Arming Sword,Tower Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/Pitchfork/Chain [OuInPoI, (RInd, RProw, NPie, SCun), Nimble]|M4",Man-at-Arms,Pitchfork,,Chainmail,,False,25,"Immune Blocked,Outrider: once,confers:Blocked,Nimble,confers:Strain",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Outrider Intercept Post|Tannery,4,16
"MaA/Spears/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Spears,Tower Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
